touchpoint_id,lead_id,channel,interaction_type,timestamp
2639,551,Ad Click,Outbound,2025-01-10 12:08:24
2640,267,Email,Inbound,2025-03-10 00:59:19
2641,133,Website Visit,Inbound,2025-04-17 19:53:59
2642,37,Email,Inbound,2025-04-15 14:15:53
2643,593,Phone Call,Outbound,2025-03-23 17:22:47
2644,7,Demo Request,Outbound,2024-12-18 06:10:47
2645,882,Phone Call,Inbound,2025-04-22 08:55:36
2646,931,Website Visit,Outbound,2025-04-20 20:45:34
2647,740,Website Visit,Inbound,2025-01-21 00:05:12
2648,103,Phone Call,Outbound,2025-01-01 13:10:18
2649,73,Phone Call,Inbound,2025-03-10 01:31:52
2650,649,Demo Request,Inbound,2024-11-22 04:49:16
2651,501,Phone Call,Inbound,2025-02-01 01:48:23
2652,428,Phone Call,Inbound,2025-01-01 14:24:40
2653,483,Email,Inbound,2025-03-03 11:13:12
2654,786,Ad Click,Outbound,2025-02-08 15:00:57
2655,965,Ad Click,Inbound,2024-12-22 17:18:07
2656,759,Email,Outbound,2025-02-07 06:07:13
2657,723,Email,Outbound,2024-10-30 22:55:24
2658,684,Demo Request,Inbound,2025-03-14 23:42:53
2659,399,Phone Call,Outbound,2024-11-18 06:29:39
2660,303,Ad Click,Outbound,2024-12-10 16:32:00
2661,630,Demo Request,Inbound,2025-04-06 22:52:45
2662,386,Email,Outbound,2025-03-21 22:57:16
2663,216,Phone Call,Inbound,2025-03-28 20:30:51
2664,270,Phone Call,Outbound,2025-03-26 04:46:58
2665,461,Ad Click,Inbound,2025-01-22 22:30:55
2666,676,Demo Request,Outbound,2025-04-09 21:40:58
2667,447,Website Visit,Inbound,2024-12-06 08:12:51
2668,843,Website Visit,Outbound,2024-12-09 23:25:00
2669,132,Demo Request,Inbound,2025-04-19 17:39:44
2670,316,Demo Request,Inbound,2025-03-17 08:21:51
2671,977,Email,Outbound,2024-11-24 13:42:24
2672,551,Phone Call,Inbound,2025-02-16 03:38:39
2673,762,Email,Outbound,2025-01-14 14:54:11
2674,195,Website Visit,Inbound,2024-12-05 02:06:48
2675,928,Email,Outbound,2025-04-11 19:46:16
2676,773,Email,Inbound,2025-04-18 00:40:13
2677,511,Phone Call,Outbound,2025-03-08 15:52:45
2678,559,Phone Call,Inbound,2024-12-21 05:30:04
2679,543,Website Visit,Inbound,2025-04-05 07:39:08
2680,832,Website Visit,Inbound,2025-04-21 20:52:02
2681,545,Phone Call,Outbound,2025-02-04 14:57:01
2682,487,Phone Call,Inbound,2025-02-11 11:54:11
2683,416,Ad Click,Outbound,2024-12-23 17:35:08
2684,358,Email,Outbound,2024-12-16 00:13:38
2685,714,Email,Outbound,2024-12-17 04:15:34
2686,484,Email,Outbound,2025-04-04 21:26:40
2687,934,Email,Inbound,2024-11-13 09:10:32
2688,17,Demo Request,Inbound,2024-12-22 17:58:38
2689,526,Phone Call,Inbound,2025-01-07 08:46:02
2690,4,Ad Click,Inbound,2025-01-30 10:10:12
2691,17,Demo Request,Outbound,2025-01-03 12:55:13
2692,246,Website Visit,Inbound,2024-11-29 07:06:15
2693,420,Demo Request,Outbound,2025-04-14 09:51:57
2694,389,Ad Click,Inbound,2025-04-19 19:48:50
2695,758,Ad Click,Outbound,2025-02-12 01:11:05
2696,170,Ad Click,Inbound,2025-04-11 13:44:08
2697,749,Website Visit,Inbound,2025-01-29 12:29:40
2698,250,Website Visit,Outbound,2025-02-06 04:24:48
2699,186,Ad Click,Inbound,2025-01-31 02:38:26
2700,928,Demo Request,Inbound,2025-03-11 12:25:18
2701,870,Phone Call,Outbound,2024-11-07 00:55:48
2702,237,Phone Call,Inbound,2025-01-30 10:24:56
2703,821,Demo Request,Outbound,2025-01-17 18:12:38
2704,27,Demo Request,Outbound,2025-02-23 14:41:41
2705,611,Website Visit,Outbound,2025-04-21 03:23:32
2706,915,Phone Call,Inbound,2024-11-02 23:01:47
2707,739,Demo Request,Outbound,2025-04-23 09:40:50
2708,592,Website Visit,Inbound,2025-01-22 09:05:13
2709,521,Ad Click,Outbound,2025-01-25 11:49:47
2710,639,Email,Outbound,2025-01-12 14:50:58
2711,511,Ad Click,Inbound,2025-04-06 18:25:56
2712,989,Email,Outbound,2024-12-04 12:13:52
2713,697,Demo Request,Outbound,2025-03-08 23:03:03
2714,942,Website Visit,Outbound,2024-11-03 13:17:48
2715,672,Demo Request,Inbound,2025-03-03 09:12:21
2716,95,Website Visit,Outbound,2024-10-30 07:14:16
2717,322,Demo Request,Outbound,2025-01-07 04:17:37
2718,87,Demo Request,Inbound,2025-04-01 15:14:42
2719,325,Phone Call,Outbound,2025-03-03 20:19:51
2720,666,Demo Request,Outbound,2025-03-22 06:32:29
2721,794,Ad Click,Inbound,2024-12-11 14:45:24
2722,517,Demo Request,Inbound,2024-12-03 19:16:54
2723,438,Email,Outbound,2025-02-17 15:42:01
2724,261,Ad Click,Outbound,2024-11-03 09:28:48
2725,892,Website Visit,Inbound,2025-02-26 02:34:17
2726,510,Ad Click,Inbound,2025-04-23 13:48:36
2727,308,Ad Click,Inbound,2025-04-10 08:03:19
2728,621,Email,Outbound,2025-02-02 16:46:11
2729,860,Demo Request,Outbound,2024-11-30 18:09:19
2730,628,Phone Call,Inbound,2025-02-21 06:09:59
2731,143,Website Visit,Outbound,2025-03-23 04:51:44
2732,506,Phone Call,Inbound,2024-11-16 13:15:37
2733,566,Ad Click,Inbound,2025-01-12 06:08:48
2734,126,Ad Click,Inbound,2024-11-07 21:14:29
2735,416,Phone Call,Outbound,2025-01-06 19:48:14
2736,787,Website Visit,Inbound,2024-11-19 20:44:45
2737,903,Ad Click,Outbound,2025-04-21 08:37:33
2738,66,Phone Call,Outbound,2025-03-07 02:58:06
2739,183,Ad Click,Inbound,2025-01-21 13:37:13
2740,638,Demo Request,Inbound,2024-12-06 16:20:09
2741,798,Email,Inbound,2024-12-25 09:07:03
2742,601,Phone Call,Inbound,2025-01-01 10:10:57
2743,410,Demo Request,Inbound,2025-03-23 20:01:39
2744,536,Email,Inbound,2025-02-10 01:31:23
2745,918,Ad Click,Outbound,2024-11-26 11:29:31
2746,886,Email,Inbound,2024-12-29 15:51:01
2747,235,Ad Click,Inbound,2024-11-16 08:55:15
2748,42,Phone Call,Outbound,2024-12-31 07:02:00
2749,911,Email,Inbound,2025-03-17 20:55:27
2750,296,Demo Request,Inbound,2025-04-18 08:27:57
2751,214,Demo Request,Outbound,2025-03-03 15:10:39
2752,652,Phone Call,Inbound,2024-12-02 04:30:33
2753,808,Website Visit,Inbound,2024-11-01 03:20:14
2754,150,Email,Outbound,2025-04-08 14:09:49
2755,601,Email,Outbound,2025-04-20 07:33:48
2756,992,Phone Call,Outbound,2025-03-03 21:37:06
2757,166,Email,Outbound,2025-03-12 05:01:37
2758,831,Website Visit,Inbound,2025-02-06 13:44:12
2759,404,Phone Call,Outbound,2025-03-07 05:17:37
2760,798,Phone Call,Inbound,2025-03-19 10:24:25
2761,124,Ad Click,Inbound,2025-01-01 09:18:24
2762,402,Ad Click,Outbound,2025-04-12 01:26:34
2763,456,Phone Call,Outbound,2025-03-09 07:22:52
2764,5,Email,Outbound,2025-03-07 04:20:24
2765,67,Phone Call,Outbound,2024-12-04 04:34:16
2766,973,Email,Inbound,2024-12-15 21:59:30
2767,554,Website Visit,Outbound,2024-12-03 12:51:55
2768,966,Website Visit,Inbound,2025-03-30 13:26:32
2769,209,Ad Click,Outbound,2025-01-06 05:05:52
2770,732,Email,Outbound,2025-01-14 22:48:08
2771,919,Demo Request,Outbound,2025-03-16 15:27:45
2772,199,Ad Click,Outbound,2024-11-08 13:36:02
2773,43,Email,Outbound,2025-04-15 18:12:57
2774,521,Ad Click,Outbound,2025-03-10 08:14:01
2775,981,Phone Call,Inbound,2025-03-03 13:38:05
2776,600,Demo Request,Outbound,2024-11-22 21:14:48
2777,119,Website Visit,Outbound,2025-02-23 16:13:44
2778,915,Phone Call,Outbound,2025-01-04 06:10:42
2779,308,Phone Call,Inbound,2025-02-12 01:42:26
2780,37,Phone Call,Inbound,2025-02-18 00:14:51
2781,401,Email,Outbound,2024-11-01 16:24:36
2782,931,Phone Call,Inbound,2025-04-24 01:29:15
2783,943,Demo Request,Inbound,2024-11-01 11:41:27
2784,640,Ad Click,Outbound,2024-12-09 21:11:55
2785,912,Website Visit,Inbound,2025-03-05 02:21:43
2786,593,Demo Request,Outbound,2025-01-11 15:03:28
2787,232,Demo Request,Inbound,2025-03-06 04:24:14
2788,317,Email,Inbound,2025-03-28 01:23:20
2789,526,Demo Request,Inbound,2024-12-29 16:20:35
2790,766,Ad Click,Inbound,2024-12-03 21:02:29
2791,153,Ad Click,Inbound,2025-02-04 20:51:49
2792,52,Ad Click,Inbound,2024-11-23 21:29:52
2793,971,Phone Call,Outbound,2025-04-15 05:54:58
2794,428,Website Visit,Inbound,2025-03-05 12:00:44
2795,94,Ad Click,Inbound,2024-12-11 22:11:16
2796,931,Website Visit,Inbound,2024-11-22 17:05:46
2797,814,Phone Call,Inbound,2025-03-08 12:13:32
2798,62,Ad Click,Inbound,2024-10-30 21:12:02
2799,543,Phone Call,Outbound,2024-12-13 17:10:37
2800,721,Email,Inbound,2024-12-31 20:08:57
2801,844,Demo Request,Inbound,2025-03-26 13:02:10
2802,762,Demo Request,Inbound,2024-12-14 11:33:05
2803,436,Website Visit,Outbound,2025-02-22 16:40:30
2804,304,Demo Request,Outbound,2025-04-22 13:25:56
2805,769,Phone Call,Inbound,2025-04-21 03:29:36
2806,128,Ad Click,Outbound,2024-11-24 04:58:22
2807,572,Demo Request,Inbound,2025-04-02 17:24:22
2808,40,Phone Call,Inbound,2024-11-21 02:24:54
2809,129,Website Visit,Inbound,2025-02-12 10:02:33
2810,347,Phone Call,Outbound,2025-03-31 03:55:41
2811,318,Ad Click,Inbound,2025-01-19 01:44:09
2812,439,Email,Inbound,2025-04-05 06:05:20
2813,773,Demo Request,Inbound,2025-02-15 14:54:11
2814,313,Website Visit,Outbound,2024-12-14 13:26:42
2815,959,Website Visit,Inbound,2025-01-07 18:25:01
2816,822,Website Visit,Outbound,2024-11-25 09:55:08
2817,301,Phone Call,Inbound,2025-03-28 19:36:35
2818,448,Demo Request,Inbound,2025-01-27 01:13:03
2819,842,Email,Outbound,2025-02-06 09:59:55
2820,335,Ad Click,Outbound,2025-04-07 01:18:01
2821,328,Website Visit,Inbound,2025-04-08 17:33:15
2822,293,Email,Inbound,2025-04-19 07:36:03
2823,20,Email,Outbound,2024-11-20 21:58:34
2824,668,Ad Click,Outbound,2024-11-09 21:02:27
2825,285,Email,Outbound,2024-11-14 03:26:14
2826,749,Phone Call,Inbound,2025-03-01 11:57:07
2827,982,Website Visit,Inbound,2025-03-16 00:24:08
2828,75,Demo Request,Outbound,2025-03-29 19:11:16
2829,818,Email,Inbound,2024-12-11 02:21:30
2830,701,Phone Call,Inbound,2025-01-12 03:24:27
2831,75,Phone Call,Inbound,2024-12-01 13:35:42
2832,777,Website Visit,Inbound,2025-04-19 10:24:52
2833,62,Website Visit,Outbound,2025-01-01 02:33:17
2834,725,Phone Call,Inbound,2025-01-13 05:51:59
2835,950,Email,Outbound,2025-04-22 08:25:46
2836,64,Email,Inbound,2025-03-25 04:02:24
2837,374,Website Visit,Outbound,2024-12-17 20:34:24
2838,583,Ad Click,Inbound,2024-12-08 08:01:02
2839,528,Phone Call,Inbound,2025-01-27 14:08:43
2840,540,Email,Outbound,2025-02-16 10:26:00
2841,517,Email,Outbound,2024-11-06 12:04:25
2842,961,Demo Request,Outbound,2025-04-23 18:21:28
2843,506,Ad Click,Inbound,2025-04-14 05:30:35
2844,719,Demo Request,Inbound,2025-02-13 04:02:35
2845,856,Phone Call,Inbound,2025-02-27 16:34:09
2846,502,Website Visit,Inbound,2025-01-14 19:07:55
2847,462,Phone Call,Outbound,2025-02-25 17:40:26
2848,815,Demo Request,Outbound,2025-03-05 18:09:17
2849,85,Email,Outbound,2025-02-22 08:49:07
2850,335,Email,Outbound,2025-03-02 18:18:19
2851,122,Website Visit,Inbound,2024-12-18 11:10:30
2852,267,Email,Inbound,2024-12-10 12:03:21
2853,298,Phone Call,Outbound,2025-01-16 13:07:38
2854,40,Ad Click,Outbound,2025-01-31 15:50:11
2855,133,Ad Click,Outbound,2025-03-16 19:27:36
2856,911,Ad Click,Inbound,2025-03-23 04:15:16
2857,286,Phone Call,Outbound,2024-12-28 10:39:18
2858,437,Email,Inbound,2025-03-28 01:09:27
2859,965,Ad Click,Inbound,2025-02-27 06:44:20
2860,24,Ad Click,Outbound,2024-11-24 20:30:21
2861,887,Phone Call,Inbound,2025-04-09 04:16:32
2862,63,Email,Outbound,2024-12-06 22:04:38
2863,217,Website Visit,Outbound,2024-11-13 09:24:02
2864,401,Website Visit,Outbound,2025-01-27 07:52:49
2865,574,Website Visit,Outbound,2025-02-20 03:37:05
2866,825,Demo Request,Inbound,2024-12-22 01:58:00
2867,731,Demo Request,Inbound,2024-11-30 06:50:18
2868,553,Demo Request,Outbound,2025-01-23 21:16:55
2869,419,Phone Call,Outbound,2025-02-19 14:43:05
2870,636,Email,Outbound,2025-03-03 13:30:31
2871,838,Phone Call,Inbound,2024-12-28 17:55:05
2872,381,Email,Outbound,2025-04-11 09:20:22
2873,46,Website Visit,Inbound,2025-03-03 04:49:24
2874,899,Phone Call,Inbound,2024-12-15 12:59:46
2875,805,Email,Outbound,2025-04-14 22:45:58
2876,348,Demo Request,Inbound,2024-12-27 13:04:21
2877,107,Phone Call,Outbound,2024-11-09 20:18:25
2878,421,Ad Click,Inbound,2025-02-19 01:01:30
2879,755,Website Visit,Inbound,2024-11-05 12:17:08
2880,117,Phone Call,Outbound,2025-02-09 11:21:40
2881,8,Phone Call,Outbound,2024-12-11 17:00:43
2882,144,Ad Click,Inbound,2025-04-05 09:45:05
2883,14,Email,Inbound,2025-01-14 18:33:40
2884,371,Phone Call,Outbound,2025-03-25 22:18:30
2885,422,Phone Call,Outbound,2025-01-22 21:04:33
2886,56,Phone Call,Inbound,2025-01-13 19:48:51
2887,932,Phone Call,Outbound,2024-10-30 00:25:48
2888,867,Website Visit,Inbound,2024-11-15 00:17:48
2889,971,Demo Request,Outbound,2025-02-24 22:30:46
2890,789,Demo Request,Inbound,2025-01-21 22:14:59
2891,393,Demo Request,Outbound,2024-12-19 20:32:52
2892,268,Ad Click,Outbound,2025-01-23 13:58:12
2893,617,Demo Request,Outbound,2025-02-07 01:25:36
2894,698,Email,Inbound,2024-12-28 22:07:12
2895,397,Phone Call,Outbound,2025-04-15 21:04:37
2896,471,Ad Click,Outbound,2024-11-01 14:01:56
2897,561,Email,Outbound,2025-03-02 05:37:39
2898,957,Website Visit,Inbound,2025-02-19 03:11:16
2899,146,Email,Inbound,2024-12-17 16:45:25
2900,570,Email,Outbound,2024-11-18 21:04:43
2901,398,Website Visit,Outbound,2025-02-12 04:41:07
2902,422,Email,Outbound,2025-04-09 00:36:11
2903,117,Phone Call,Inbound,2024-12-31 21:29:49
2904,682,Email,Inbound,2025-03-21 11:25:21
2905,76,Demo Request,Outbound,2025-03-24 16:04:57
2906,923,Phone Call,Outbound,2024-12-16 13:54:08
2907,974,Phone Call,Outbound,2024-12-13 06:16:38
2908,434,Phone Call,Inbound,2024-12-23 20:20:59
2909,94,Email,Inbound,2025-02-22 12:58:35
2910,685,Website Visit,Outbound,2025-04-03 15:41:01
2911,35,Phone Call,Outbound,2025-04-15 20:55:51
2912,512,Ad Click,Inbound,2025-01-22 02:20:09
2913,388,Demo Request,Inbound,2024-11-10 06:06:14
2914,405,Email,Outbound,2024-11-28 12:06:11
2915,566,Ad Click,Outbound,2025-01-20 22:21:28
2916,492,Phone Call,Inbound,2024-12-09 17:35:20
2917,623,Demo Request,Inbound,2024-11-05 13:46:35
2918,154,Ad Click,Outbound,2025-01-11 10:10:49
2919,799,Website Visit,Inbound,2024-11-30 10:19:51
2920,902,Website Visit,Outbound,2025-03-28 07:44:28
2921,717,Email,Outbound,2024-11-24 06:15:18
2922,49,Ad Click,Outbound,2024-11-16 03:17:58
2923,323,Phone Call,Outbound,2025-01-05 13:35:15
2924,308,Ad Click,Inbound,2025-02-04 00:50:46
2925,117,Phone Call,Outbound,2024-12-11 06:03:37
2926,659,Email,Outbound,2025-04-05 18:57:44
2927,618,Ad Click,Inbound,2025-01-08 21:41:00
2928,404,Ad Click,Inbound,2024-12-26 10:06:27
2929,698,Ad Click,Inbound,2024-12-10 09:49:49
2930,127,Phone Call,Outbound,2025-03-03 19:14:49
2931,308,Website Visit,Inbound,2025-01-24 01:01:30
2932,847,Website Visit,Inbound,2024-12-10 01:27:26
2933,837,Email,Inbound,2025-03-16 17:18:14
2934,839,Website Visit,Outbound,2024-11-17 21:42:37
2935,178,Email,Inbound,2025-04-22 06:58:12
2936,874,Demo Request,Inbound,2024-11-18 23:33:43
2937,370,Demo Request,Inbound,2024-10-27 10:36:21
2938,85,Email,Inbound,2025-02-12 19:37:25
2939,89,Ad Click,Outbound,2025-02-19 22:23:58
2940,978,Website Visit,Inbound,2025-03-11 13:14:10
2941,931,Email,Inbound,2024-12-11 05:41:20
2942,998,Website Visit,Outbound,2025-04-06 22:04:53
2943,833,Ad Click,Inbound,2025-03-27 10:10:15
2944,479,Phone Call,Inbound,2025-03-17 21:49:53
2945,54,Phone Call,Outbound,2024-12-22 15:35:54
2946,768,Phone Call,Outbound,2025-02-05 12:26:43
2947,498,Website Visit,Inbound,2024-11-02 03:24:11
2948,462,Email,Outbound,2024-11-21 20:29:00
2949,594,Website Visit,Inbound,2024-12-18 21:17:38
2950,885,Phone Call,Inbound,2024-11-15 12:37:53
2951,73,Demo Request,Inbound,2024-12-19 16:35:51
2952,33,Phone Call,Inbound,2025-03-09 06:12:49
2953,498,Website Visit,Outbound,2024-12-23 10:16:58
2954,517,Demo Request,Inbound,2025-04-03 22:30:30
2955,764,Phone Call,Inbound,2025-03-15 23:00:50
2956,533,Phone Call,Outbound,2025-02-17 16:21:23
2957,694,Ad Click,Outbound,2025-01-20 06:15:22
2958,966,Ad Click,Inbound,2025-02-09 09:15:11
2959,530,Phone Call,Inbound,2024-12-25 10:25:08
2960,274,Email,Inbound,2024-10-30 12:34:27
2961,850,Phone Call,Outbound,2024-12-09 14:33:06
2962,851,Demo Request,Outbound,2024-12-09 03:32:33
2963,234,Demo Request,Inbound,2024-11-08 12:41:10
2964,392,Email,Inbound,2024-11-24 16:26:26
2965,485,Website Visit,Inbound,2025-02-26 03:36:33
2966,306,Phone Call,Outbound,2025-03-06 18:08:41
2967,323,Phone Call,Outbound,2025-01-18 23:09:07
2968,14,Demo Request,Inbound,2025-01-05 11:58:21
2969,420,Demo Request,Outbound,2024-12-06 20:22:17
2970,365,Phone Call,Inbound,2025-02-06 12:03:20
2971,136,Phone Call,Outbound,2024-11-09 16:44:15
2972,330,Ad Click,Inbound,2025-01-26 22:04:25
2973,588,Ad Click,Inbound,2025-04-19 17:53:41
2974,286,Website Visit,Inbound,2025-04-18 05:24:32
2975,410,Website Visit,Inbound,2025-03-19 14:58:26
2976,727,Website Visit,Inbound,2025-02-24 00:41:53
2977,53,Email,Outbound,2025-03-07 19:18:12
2978,762,Website Visit,Inbound,2025-01-06 17:10:19
2979,22,Demo Request,Inbound,2024-12-25 05:44:56
2980,294,Ad Click,Outbound,2025-02-16 04:43:37
2981,389,Phone Call,Outbound,2025-01-11 16:21:59
2982,534,Email,Inbound,2025-03-24 12:50:50
2983,509,Ad Click,Outbound,2025-02-03 05:18:50
2984,94,Demo Request,Outbound,2024-12-15 03:18:50
2985,930,Email,Inbound,2024-11-11 10:59:33
2986,711,Email,Inbound,2025-03-12 09:17:41
2987,300,Phone Call,Outbound,2025-01-03 08:29:17
2988,31,Ad Click,Inbound,2025-02-19 12:32:22
2989,135,Email,Outbound,2025-01-21 07:01:14
2990,637,Demo Request,Outbound,2024-11-17 12:08:59
2991,925,Phone Call,Inbound,2025-03-22 15:54:45
2992,933,Ad Click,Outbound,2025-01-28 09:02:12
2993,664,Website Visit,Inbound,2025-02-24 15:35:23
2994,625,Phone Call,Outbound,2025-03-01 06:53:25
2995,988,Demo Request,Inbound,2025-02-04 02:24:57
2996,331,Ad Click,Inbound,2025-01-13 02:30:07
2997,932,Demo Request,Inbound,2024-11-15 15:59:42
2998,741,Email,Inbound,2025-02-22 05:17:40
2999,894,Email,Outbound,2025-02-06 17:20:22
3000,913,Demo Request,Outbound,2025-02-18 07:01:56
3001,914,Email,Outbound,2025-01-22 17:05:04
3002,983,Phone Call,Outbound,2025-03-22 00:38:07
3003,135,Ad Click,Outbound,2025-04-07 09:00:15
3004,349,Website Visit,Inbound,2025-04-11 22:30:17
3005,986,Demo Request,Outbound,2025-04-21 18:44:01
3006,686,Phone Call,Outbound,2025-04-09 18:37:15
3007,424,Email,Outbound,2024-12-10 14:23:25
3008,907,Email,Outbound,2025-04-19 05:45:44
3009,178,Email,Outbound,2025-01-14 09:04:38
3010,712,Email,Inbound,2024-12-17 05:08:33
3011,981,Website Visit,Inbound,2024-11-16 02:20:29
3012,54,Ad Click,Outbound,2025-04-18 09:19:07
3013,222,Demo Request,Inbound,2025-01-03 17:48:56
3014,567,Phone Call,Inbound,2025-04-14 23:55:20
3015,764,Phone Call,Inbound,2024-10-30 21:07:10
3016,906,Phone Call,Inbound,2025-03-09 11:10:54
3017,606,Website Visit,Outbound,2025-01-09 16:31:17
3018,263,Phone Call,Inbound,2024-11-25 20:48:25
3019,365,Ad Click,Inbound,2024-11-13 03:34:24
3020,726,Website Visit,Inbound,2025-01-19 18:09:43
3021,886,Demo Request,Outbound,2025-01-19 17:52:03
3022,617,Phone Call,Inbound,2025-03-26 21:24:18
3023,133,Website Visit,Outbound,2024-12-02 07:38:05
3024,527,Ad Click,Outbound,2024-11-14 14:04:32
3025,109,Demo Request,Inbound,2024-11-26 18:11:17
3026,583,Website Visit,Outbound,2024-11-10 05:56:53
3027,44,Email,Outbound,2025-04-13 11:34:47
3028,549,Phone Call,Outbound,2025-02-22 05:36:57
3029,306,Demo Request,Inbound,2025-01-28 19:35:45
3030,687,Demo Request,Outbound,2024-10-27 07:27:59
3031,903,Demo Request,Outbound,2025-01-02 02:18:18
3032,119,Phone Call,Outbound,2024-12-04 23:49:21
3033,824,Demo Request,Inbound,2025-03-11 04:53:58
3034,199,Website Visit,Inbound,2025-02-27 08:42:00
3035,384,Email,Outbound,2025-03-17 06:42:45
3036,601,Website Visit,Outbound,2025-03-11 23:59:02
3037,81,Demo Request,Inbound,2025-04-11 04:07:42
3038,545,Ad Click,Inbound,2025-01-13 21:15:50
3039,164,Phone Call,Inbound,2024-11-26 02:06:07
3040,103,Email,Outbound,2025-03-17 01:01:13
3041,268,Phone Call,Outbound,2024-12-27 13:14:12
3042,737,Website Visit,Outbound,2025-03-28 06:22:48
3043,730,Website Visit,Inbound,2025-04-10 09:01:26
3044,971,Email,Outbound,2025-02-09 17:00:16
3045,704,Demo Request,Inbound,2025-02-19 06:43:08
3046,968,Demo Request,Inbound,2025-03-22 00:12:41
3047,140,Ad Click,Inbound,2024-11-05 09:16:45
3048,209,Demo Request,Inbound,2025-02-07 12:20:59
3049,654,Email,Outbound,2024-11-06 05:20:13
3050,511,Phone Call,Outbound,2024-11-27 07:01:46
3051,289,Ad Click,Outbound,2025-02-07 06:06:26
3052,406,Website Visit,Inbound,2025-02-21 01:17:13
3053,17,Email,Outbound,2024-12-17 18:05:34
3054,474,Ad Click,Outbound,2024-11-21 23:31:33
3055,421,Email,Inbound,2024-10-30 21:03:20
3056,613,Demo Request,Outbound,2024-11-05 19:26:57
3057,545,Phone Call,Outbound,2025-02-11 20:23:19
3058,509,Phone Call,Outbound,2025-03-31 14:23:16
3059,737,Phone Call,Outbound,2024-12-25 03:45:25
3060,787,Website Visit,Inbound,2025-03-19 23:55:41
3061,969,Email,Inbound,2024-12-13 09:43:13
3062,799,Demo Request,Outbound,2025-03-27 02:02:23
3063,859,Website Visit,Outbound,2025-03-17 04:41:04
3064,26,Ad Click,Inbound,2025-03-19 23:20:27
3065,940,Demo Request,Outbound,2025-01-23 10:09:25
3066,537,Ad Click,Outbound,2024-12-09 15:29:21
3067,529,Phone Call,Inbound,2025-03-22 22:08:41
3068,254,Website Visit,Outbound,2024-12-20 16:52:58
3069,377,Email,Outbound,2025-02-20 17:45:48
3070,38,Demo Request,Outbound,2025-02-24 07:55:20
3071,214,Ad Click,Inbound,2025-03-01 03:26:59
3072,839,Email,Outbound,2024-12-12 15:36:21
3073,734,Demo Request,Outbound,2024-12-20 22:15:59
3074,904,Demo Request,Outbound,2025-02-08 02:58:37
3075,788,Email,Inbound,2024-12-20 01:01:17
3076,411,Ad Click,Inbound,2025-02-24 13:53:10
3077,943,Email,Outbound,2025-03-19 11:40:58
3078,404,Phone Call,Inbound,2024-11-03 09:15:11
3079,926,Email,Outbound,2025-01-31 08:11:07
3080,837,Website Visit,Outbound,2025-02-23 21:22:21
3081,489,Email,Outbound,2024-12-02 14:32:56
3082,568,Email,Outbound,2025-01-28 05:32:05
3083,284,Website Visit,Outbound,2025-03-06 22:11:26
3084,932,Email,Outbound,2024-12-17 09:19:26
3085,905,Email,Inbound,2025-03-29 22:10:09
3086,141,Ad Click,Inbound,2024-11-28 06:31:32
3087,116,Ad Click,Outbound,2025-02-19 21:33:25
3088,691,Ad Click,Inbound,2025-03-04 09:29:09
3089,37,Email,Inbound,2024-12-10 12:01:56
3090,43,Ad Click,Inbound,2025-03-09 02:41:21
3091,38,Website Visit,Inbound,2025-01-05 02:18:25
3092,960,Demo Request,Outbound,2025-02-14 19:55:18
3093,304,Ad Click,Inbound,2024-11-18 13:50:25
3094,189,Phone Call,Outbound,2025-02-18 22:41:35
3095,968,Phone Call,Inbound,2024-12-06 08:19:13
3096,633,Email,Outbound,2024-12-11 10:17:14
3097,50,Demo Request,Outbound,2025-01-07 20:43:52
3098,930,Demo Request,Inbound,2025-02-20 08:27:04
3099,984,Website Visit,Outbound,2025-03-20 21:21:49
3100,570,Website Visit,Inbound,2024-12-22 19:23:15
3101,946,Email,Inbound,2025-03-23 10:57:06
3102,247,Email,Outbound,2024-12-16 20:43:54
3103,449,Email,Outbound,2025-01-04 20:01:59
3104,523,Email,Outbound,2024-11-11 11:39:22
3105,63,Phone Call,Inbound,2024-12-14 04:31:55
3106,569,Website Visit,Outbound,2025-01-25 23:25:17
3107,39,Website Visit,Outbound,2024-12-28 20:20:21
3108,231,Website Visit,Inbound,2024-12-09 10:31:20
3109,605,Ad Click,Inbound,2025-03-10 02:05:31
3110,517,Website Visit,Outbound,2025-01-12 03:40:32
3111,745,Phone Call,Outbound,2024-12-10 00:09:41
3112,93,Website Visit,Outbound,2025-03-17 16:10:50
3113,571,Email,Outbound,2024-11-04 00:12:47
3114,843,Email,Outbound,2025-02-15 07:34:27
3115,576,Phone Call,Outbound,2025-03-28 17:40:26
3116,486,Demo Request,Inbound,2025-03-22 00:46:42
3117,791,Email,Outbound,2025-04-08 18:10:02
3118,192,Ad Click,Outbound,2025-02-20 11:25:10
3119,912,Ad Click,Inbound,2025-03-27 03:52:04
3120,194,Ad Click,Outbound,2025-02-24 09:48:08
3121,327,Website Visit,Inbound,2025-03-12 02:58:46
3122,305,Phone Call,Outbound,2025-04-11 22:06:29
3123,37,Email,Inbound,2024-11-16 20:55:10
3124,878,Demo Request,Inbound,2024-12-21 08:49:40
3125,907,Email,Outbound,2024-11-14 09:30:11
3126,512,Phone Call,Inbound,2024-12-20 07:29:01
3127,604,Demo Request,Outbound,2024-12-09 22:43:50
3128,462,Demo Request,Inbound,2024-12-14 20:12:51
3129,872,Ad Click,Inbound,2024-11-05 16:33:57
3130,950,Email,Inbound,2024-12-01 05:36:22
3131,69,Ad Click,Inbound,2025-02-04 14:59:36
